0.0058593749999999445, 0.003029585798816563
0.012695312499999944, 0.004923076923076926
0.0205078125, 0.006721893491124259
0.031249999999999944, 0.008710059171597631
0.041992187500000056, 0.010698224852071003
0.060546875, 0.013349112426035502
0.08007812499999994, 0.016284023668639055
0.09863281250000006, 0.0186508875739645
0.1171875, 0.02054437869822485
0.14257812499999994, 0.022627218934911243
0.17578124999999994, 0.02480473372781065
0.22558593749999994, 0.02707692307692308
0.25976562499999994, 0.02792899408284024
0.31347656249999983, 0.028544378698224855
0.35742187499999994, 0.02830769230769231
0.38769531249999994, 0.027834319526627217
0.41796874999999994, 0.027124260355029586
0.45507812499999994, 0.02622485207100592
0.49218749999999983, 0.025136094674556214
0.5273437499999998, 0.024
0.5683593749999998, 0.022437869822485208
0.6113281249999998, 0.0207810650887574
0.6416015624999998, 0.019502958579881657
0.6718749999999998, 0.018319526627218936
0.7011718749999998, 0.017183431952662725
0.7285156249999998, 0.016142011834319528
0.7548828124999998, 0.015147928994082838
0.7900390624999998, 0.013822485207100589
0.818359375, 0.01282840236686391
0.8496093749999998, 0.011786982248520712
0.8857421874999998, 0.010508875739644971
0.9277343749999998, 0.009183431952662725
0.9638671875, 0.008189349112426032
1.0019531249999998, 0.007242603550295858
1.0458984374999998, 0.006343195266272188
1.0917968749999998, 0.005443786982248525
1.1376953124999998, 0.004686390532544375
1.1855468749999998, 0.004023668639053249
1.2275390625, 0.0035502958579881616
1.2675781249999998, 0.003124260355029586
1.2968749999999996, 0.0028402366863905307
